Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4
1498510800.0 531.0 62 0 NA NA 256 0 NA NA 38 15 NA NA 113 140 NA NA
1498510800.0 534.0 39 0 NA NA 159 0 NA NA 49 13 NA NA 319 167 NA NA
1498510800.0 541.0 44 0 NA NA 158 0 NA NA 47 14 NA NA 283 140 NA NA
1498510800.0 545.0 44 0 NA NA 158 0 NA NA 42 14 NA NA 151 140 NA NA
1498510800.0 551.0 14 34 0 NA 200 150 0 NA 854 51 17 NA 2404 191 86 NA
1498510800.0 552.0 15 31 0 NA 200 149 0 NA 1601 48 16 NA 4012 160 63 NA
1498510800.0 554.0 15 30 0 NA 200 149 0 NA 2764 38 26 NA 4744 146 63 NA
1498510800.0 555.0 14 30 0 NA 200 149 0 NA 737 31 17 NA 3546 108 43 NA
1498510800.0 556.0 15 38 0 NA 200 149 0 NA 271 40 12 NA 368 47 18 NA
1498510800.0 560.0 33 0 NA NA 146 0 NA NA 35 12 NA NA 41 31 NA NA
1498510800.0 561.0 35 0 NA NA 146 0 NA NA 40 11 NA NA 47 17 NA NA
1498510800.0 562.0 20 37 0 NA 200 149 0 NA 170 39 11 NA 241 43 17 NA
