Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4
1498165200.0 4.23 NA 59 NA NA NA 194 NA NA NA 76 NA NA NA 153 NA NA
1498165200.0 4.24 NA 62 NA NA NA 180 NA NA NA 55 NA NA NA 77 NA NA
1498165200.0 4.25 NA 57 NA NA NA 182 NA NA NA 59 NA NA NA 79 NA NA
1498165200.0 4.26 NA 62 NA NA NA 179 NA NA NA 50 NA NA NA 75 NA NA
1498165200.0 4.27 NA 57 NA NA NA 180 NA NA NA 53 NA NA NA 85 NA NA
1498165200.0 4.28 NA 59 NA NA NA 197 NA NA NA 83 NA NA NA 309 NA NA
1498165200.0 4.29 NA 32 NA NA NA 154 NA NA NA 55 NA NA NA 87 NA NA
1498165200.0 4.34 NA 58 NA NA NA 192 NA NA NA 80 NA NA NA 343 NA NA
1498165200.0 4.36 NA 52 NA NA NA 179 NA NA NA 64 NA NA NA 81 NA NA
1498165200.0 4.37 NA 52 NA NA NA 179 NA NA NA 68 NA NA NA 125 NA NA
1498165200.0 4.4 NA 33 NA NA NA 154 NA NA NA 68 NA NA NA 126 NA NA
1498165200.0 4.41 NA 24 NA NA NA 152 NA NA NA 69 NA NA NA 106 NA NA
1498165200.0 4.42 NA 24 NA NA NA 154 NA NA NA 84 NA NA NA 107 NA NA
1498165200.0 4.43 NA 25 NA NA NA 152 NA NA NA 65 NA NA NA 78 NA NA
1498165200.0 4.44 NA 33 NA NA NA 153 NA NA NA 59 NA NA NA 86 NA NA
1498165200.0 4.45 NA 28 NA NA NA 153 NA NA NA 76 NA NA NA 214 NA NA
1498165200.0 4.51 NA 26 NA NA NA 153 NA NA NA 71 NA NA NA 109 NA NA
1498165200.0 4.52 NA 22 NA NA NA 152 NA NA NA 80 NA NA NA 126 NA NA
1498165200.0 4.53 NA 23 NA NA NA 153 NA NA NA 73 NA NA NA 93 NA NA
1498165200.0 4.54 NA 26 NA NA NA 153 NA NA NA 89 NA NA NA 124 NA NA
1498165200.0 4.55 NA 24 NA NA NA 153 NA NA NA 81 NA NA NA 99 NA NA
1498165200.0 4.57 NA 59 NA NA NA 175 NA NA NA 71 NA NA NA 95 NA NA
1498165200.0 4.58 NA 40 NA NA NA 171 NA NA NA 76 NA NA NA 146 NA NA
1498165200.0 4.61 NA 33 NA NA NA 153 NA NA NA 68 NA NA NA 118 NA NA
1498165200.0 4.62 NA 26 NA NA NA 153 NA NA NA 77 NA NA NA 142 NA NA
1498165200.0 4.63 NA 29 NA NA NA 152 NA NA NA 78 NA NA NA 135 NA NA
1498165200.0 4.64 NA 26 NA NA NA 152 NA NA NA 78 NA NA NA 94 NA NA
1498165200.0 4.65 NA 28 NA NA NA 153 NA NA NA 80 NA NA NA 182 NA NA
1498165200.0 4.67 NA 52 NA NA NA 177 NA NA NA 90 NA NA NA 114 NA NA
1498165200.0 4.68 NA 45 NA NA NA 170 NA NA NA 86 NA NA NA 110 NA NA
1498165200.0 4.71 NA 28 NA NA NA 153 NA NA NA 71 NA NA NA 87 NA NA
1498165200.0 4.72 NA 30 NA NA NA 152 NA NA NA 82 NA NA NA 127 NA NA
1498165200.0 4.73 NA 30 NA NA NA 156 NA NA NA 77 NA NA NA 104 NA NA
1498165200.0 4.74 NA 30 NA NA NA 153 NA NA NA 75 NA NA NA 134 NA NA
1498165200.0 4.75 NA 33 NA NA NA 153 NA NA NA 69 NA NA NA 102 NA NA
1498165200.0 4.76 NA 65 NA NA NA 182 NA NA NA 87 NA NA NA 113 NA NA
1498165200.0 4.77 NA 52 NA NA NA 176 NA NA NA 94 NA NA NA 120 NA NA
1498165200.0 4.78 NA 43 NA NA NA 172 NA NA NA 83 NA NA NA 196 NA NA
1498165200.0 503.0 36 0 NA NA 146 0 NA NA 50 10 NA NA 56 15 NA NA
1498165200.0 504.0 30 0 NA NA 147 0 NA NA 42 14 NA NA 50 21 NA NA
1498165200.0 505.0 30 0 NA NA 147 0 NA NA 46 16 NA NA 58 22 NA NA
1498165200.0 506.0 28 0 NA NA 146 0 NA NA 38 15 NA NA 46 24 NA NA
1498165200.0 507.0 35 0 NA NA 146 0 NA NA 53 10 NA NA 60 15 NA NA
1498165200.0 508.0 28 0 NA NA 146 0 NA NA 32 16 NA NA 39 22 NA NA
1498165200.0 509.0 29 0 NA NA 146 0 NA NA 20 12 NA NA 27 18 NA NA
1498165200.0 510.0 33 0 NA NA 146 0 NA NA 104 11 NA NA 109 16 NA NA
1498165200.0 512.0 15 35 0 NA 200 149 0 NA 1219 29 11 NA 5532 41 37 NA
1498165200.0 513.0 15 36 0 NA 200 150 0 NA 451 41 19 NA 2349 102 37 NA
1498165200.0 514.0 15 37 0 NA 200 149 0 NA 390 46 20 NA 679 105 65 NA
1498165200.0 515.0 15 35 0 NA 200 149 0 NA 1967 37 18 NA 6456 47 33 NA
1498165200.0 516.0 15 37 0 NA 200 149 0 NA 554 33 17 NA 2522 124 49 NA
1498165200.0 517.0 15 31 0 NA 200 149 0 NA 1719 44 17 NA 3594 121 66 NA
1498165200.0 518.0 15 32 0 NA 200 149 0 NA 1355 28 10 NA 9091 35 16 NA
1498165200.0 519.0 15 36 0 NA 200 149 0 NA 562 36 17 NA 2522 141 40 NA
1498165200.0 520.0 15 34 0 NA 200 149 0 NA 1715 52 17 NA 3394 128 68 NA
1498165200.0 521.0 15 36 0 NA 200 150 0 NA 559 49 17 NA 2523 142 51 NA
1498165200.0 522.0 15 35 0 NA 200 150 0 NA 1969 41 19 NA 6456 51 30 NA
1498165200.0 523.0 15 41 0 NA 200 161 0 NA 867 79 18 NA 1876 441 42 NA
1498165200.0 524.0 15 31 0 NA 200 149 0 NA 1728 46 19 NA 3602 142 70 NA
1498165200.0 525.0 15 36 0 NA 200 150 0 NA 564 47 16 NA 2521 142 47 NA
1498165200.0 526.0 15 39 0 NA 200 151 0 NA 1349 32 11 NA 9177 36 32 NA
1498165200.0 527.0 15 34 0 NA 200 149 0 NA 1726 47 19 NA 3656 121 65 NA
1498165200.0 528.0 15 38 0 NA 200 150 0 NA 563 38 18 NA 2521 141 51 NA
1498165200.0 529.0 15 35 0 NA 200 150 0 NA 1957 32 20 NA 6454 52 38 NA
1498165200.0 530.0 15 32 0 NA 200 149 0 NA 1720 52 18 NA 3593 121 69 NA
1498165200.0 531.0 63 0 NA NA 256 0 NA NA 32 10 NA NA 38 15 NA NA
1498165200.0 534.0 35 0 NA NA 159 0 NA NA 43 9 NA NA 58 16 NA NA
1498165200.0 541.0 38 0 NA NA 158 0 NA NA 49 13 NA NA 57 20 NA NA
1498165200.0 545.0 45 0 NA NA 158 0 NA NA 36 10 NA NA 40 16 NA NA
1498165200.0 551.0 15 32 0 NA 200 150 0 NA 874 58 21 NA 1718 205 56 NA
1498165200.0 552.0 15 34 0 NA 200 149 0 NA 1723 50 19 NA 3668 128 69 NA
1498165200.0 554.0 15 29 0 NA 200 149 0 NA 2955 41 18 NA 4794 109 40 NA
1498165200.0 555.0 15 35 0 NA 200 149 0 NA 738 35 15 NA 2542 142 45 NA
1498165200.0 556.0 15 30 0 NA 200 149 0 NA 403 54 18 NA 2280 121 49 NA
1498165200.0 560.0 32 0 NA NA 146 0 NA NA 41 16 NA NA 52 25 NA NA
1498165200.0 561.0 32 0 NA NA 146 0 NA NA 41 16 NA NA 50 25 NA NA
1498165200.0 562.0 15 30 0 NA 200 149 0 NA 236 47 18 NA 497 120 68 NA
